TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES,Date,Year,Month,Day,Day_Name,Total_Consumption
17:55,3386.68,1320.77,723.81,1123.53,160.55,24.85,2022-11-22,2022,11,22,Tuesday,3353.5099999999998
18:00,3383.43,1344.09,719.65,1102.31,161.25,25.32,2022-11-22,2022,11,22,Tuesday,3352.62
18:05,3403.52,1344.2,723.19,1119.01,160.36,25.05,2022-11-22,2022,11,22,Tuesday,3371.810000000001
18:10,3352.78,1330.56,706.54,1100.12,159.79,25.08,2022-11-22,2022,11,22,Tuesday,3322.0899999999997
18:15,3386.72,1342.72,717.05,1111.42,159.61,25.01,2022-11-22,2022,11,22,Tuesday,3355.8100000000004
18:20,3383.58,1335.78,713.03,1118.78,158.27,25.11,2022-11-22,2022,11,22,Tuesday,3350.9700000000003
18:25,3361.98,1331.7,705.57,1110.0,158.43,24.84,2022-11-22,2022,11,22,Tuesday,3330.54
18:30,3375.27,1330.25,712.37,1117.46,158.19,25.05,2022-11-22,2022,11,22,Tuesday,3343.32
18:35,3326.19,1328.45,682.98,1101.63,157.12,25.0,2022-11-22,2022,11,22,Tuesday,3295.1800000000003
18:40,3364.23,1332.23,704.59,1109.3,155.62,24.9,2022-11-22,2022,11,22,Tuesday,3326.64
18:45,3296.42,1304.44,687.84,1086.74,155.45,24.97,2022-11-22,2022,11,22,Tuesday,3259.44
18:50,3293.23,1295.6,691.02,1084.73,154.75,24.86,2022-11-22,2022,11,22,Tuesday,3250.96
18:55,3286.78,1302.04,682.7,1092.57,154.74,24.89,2022-11-22,2022,11,22,Tuesday,3256.94
19:00,3260.1,1300.85,673.11,1081.28,153.39,24.64,2022-11-22,2022,11,22,Tuesday,3233.2699999999995
19:05,3274.55,1300.98,687.99,1078.01,153.13,24.49,2022-11-22,2022,11,22,Tuesday,3244.6
19:10,3244.77,1288.41,669.54,1078.56,151.87,24.53,2022-11-22,2022,11,22,Tuesday,3212.9100000000003
19:15,3243.61,1304.12,651.83,1079.17,150.62,24.44,2022-11-22,2022,11,22,Tuesday,3210.18
19:20,3227.53,1280.08,665.83,1074.88,150.43,24.52,2022-11-22,2022,11,22,Tuesday,3195.74
19:25,3198.7,1254.66,677.87,1061.26,149.99,24.34,2022-11-22,2022,11,22,Tuesday,3168.12
19:30,3177.91,1256.41,670.8,1049.14,150.04,24.11,2022-11-22,2022,11,22,Tuesday,3150.5000000000005
19:35,3118.65,1244.79,631.92,1039.32,149.29,23.86,2022-11-22,2022,11,22,Tuesday,3089.18
19:40,3157.98,1262.25,642.42,1049.59,148.88,23.82,2022-11-22,2022,11,22,Tuesday,3126.9600000000005
19:45,3107.56,1258.49,628.94,1026.75,147.13,23.52,2022-11-22,2022,11,22,Tuesday,3084.8300000000004
19:50,3105.91,1268.6,616.73,1028.64,143.5,23.38,2022-11-22,2022,11,22,Tuesday,3080.8500000000004
19:55,3091.99,1224.32,644.01,1031.71,143.54,23.67,2022-11-22,2022,11,22,Tuesday,3067.25
20:00,3023.5,1232.46,603.15,998.28,138.05,23.63,2022-11-22,2022,11,22,Tuesday,2995.5700000000006
20:05,2993.1,1228.06,587.98,975.07,137.83,23.37,2022-11-22,2022,11,22,Tuesday,2952.31
20:10,2953.59,1219.35,583.7,961.91,137.45,23.26,2022-11-22,2022,11,22,Tuesday,2925.67
20:15,2978.15,1217.21,591.31,983.88,137.72,23.01,2022-11-22,2022,11,22,Tuesday,2953.13
20:20,2889.79,1178.45,586.47,943.1,136.41,23.03,2022-11-22,2022,11,22,Tuesday,2867.46
20:25,2889.5,1199.57,563.61,941.07,137.21,22.69,2022-11-22,2022,11,22,Tuesday,2864.15
20:30,2848.13,1173.15,581.76,898.3,136.57,22.66,2022-11-22,2022,11,22,Tuesday,2812.44
20:35,2829.85,1174.73,567.3,902.95,135.08,22.5,2022-11-22,2022,11,22,Tuesday,2802.56
20:40,2811.2,1177.45,557.2,895.81,135.4,22.27,2022-11-22,2022,11,22,Tuesday,2788.13
20:45,2797.47,1172.85,557.9,883.34,134.71,22.12,2022-11-22,2022,11,22,Tuesday,2770.92
20:50,2745.15,1147.36,553.38,862.97,133.64,21.91,2022-11-22,2022,11,22,Tuesday,2719.2599999999998
20:55,2701.68,1141.2,545.14,834.77,133.71,21.96,2022-11-22,2022,11,22,Tuesday,2676.78
21:00,2675.03,1140.5,534.23,820.33,132.89,21.73,2022-11-22,2022,11,22,Tuesday,2649.68
21:05,2610.11,1114.84,526.52,788.55,132.0,21.48,2022-11-22,2022,11,22,Tuesday,2583.39
21:10,2635.13,1112.16,547.63,797.63,131.65,21.2,2022-11-22,2022,11,22,Tuesday,2610.27
21:15,2624.56,1108.62,540.7,798.68,131.45,20.98,2022-11-22,2022,11,22,Tuesday,2600.43
21:20,2586.73,1081.28,529.95,798.43,131.32,20.79,2022-11-22,2022,11,22,Tuesday,2561.77
21:25,2578.19,1078.58,536.22,788.53,130.26,20.45,2022-11-22,2022,11,22,Tuesday,2554.04
21:30,2552.81,1062.55,520.69,793.66,130.6,20.24,2022-11-22,2022,11,22,Tuesday,2527.74
21:35,2552.99,1061.56,519.52,794.75,129.96,19.99,2022-11-22,2022,11,22,Tuesday,2525.7799999999997
21:40,2543.92,1082.58,512.17,777.21,130.16,19.75,2022-11-22,2022,11,22,Tuesday,2521.87
21:45,2490.65,1050.63,507.58,763.47,129.06,19.54,2022-11-22,2022,11,22,Tuesday,2470.28
21:50,2460.33,1028.35,481.3,781.24,127.0,19.14,2022-11-22,2022,11,22,Tuesday,2437.0299999999997
21:55,2440.14,1002.38,499.84,769.62,127.5,18.73,2022-11-22,2022,11,22,Tuesday,2418.07
22:00,2438.62,1005.94,497.58,765.9,127.49,18.71,2022-11-22,2022,11,22,Tuesday,2415.62
22:05,2386.35,984.89,476.77,757.8,126.24,18.05,2022-11-22,2022,11,22,Tuesday,2363.75
22:10,2366.18,978.08,471.27,751.34,125.37,17.65,2022-11-22,2022,11,22,Tuesday,2343.71
22:15,2333.07,973.15,458.73,746.06,125.46,17.33,2022-11-22,2022,11,22,Tuesday,2320.73
22:20,2313.84,949.66,461.35,745.2,125.23,17.04,2022-11-22,2022,11,22,Tuesday,2298.48
22:25,2298.67,932.66,453.06,749.23,125.18,16.92,2022-11-22,2022,11,22,Tuesday,2277.0499999999997
22:30,2282.9,921.82,460.37,737.77,124.51,16.7,2022-11-22,2022,11,22,Tuesday,2261.17
22:35,2294.35,926.05,460.88,746.05,123.16,16.37,2022-11-22,2022,11,22,Tuesday,2272.5099999999993
22:40,2250.98,910.04,449.04,728.57,123.17,16.24,2022-11-22,2022,11,22,Tuesday,2227.06
22:45,2227.7,900.17,449.14,721.76,123.13,16.03,2022-11-22,2022,11,22,Tuesday,2210.23
22:50,2197.72,892.83,435.46,711.68,119.91,15.67,2022-11-22,2022,11,22,Tuesday,2175.5499999999997
22:55,2195.47,875.09,437.3,724.92,119.46,15.52,2022-11-22,2022,11,22,Tuesday,2172.29
23:00,2154.62,864.66,423.64,712.38,118.6,15.43,2022-11-22,2022,11,22,Tuesday,2134.7099999999996
23:05,2161.66,862.79,437.37,708.01,118.79,15.15,2022-11-22,2022,11,22,Tuesday,2142.11
23:10,2116.9,843.91,420.96,697.86,119.08,15.0,2022-11-22,2022,11,22,Tuesday,2096.81
23:15,2111.5,838.25,425.4,695.37,118.48,14.93,2022-11-22,2022,11,22,Tuesday,2092.43
23:20,2053.27,801.88,417.7,683.74,114.72,14.67,2022-11-22,2022,11,22,Tuesday,2032.71
23:25,2063.34,818.59,418.67,678.54,113.74,14.58,2022-11-22,2022,11,22,Tuesday,2044.12
23:30,2029.87,792.81,407.52,686.5,112.69,14.43,2022-11-22,2022,11,22,Tuesday,2013.95
23:35,2008.67,789.07,418.02,666.19,99.59,14.32,2022-11-22,2022,11,22,Tuesday,1987.19
23:40,1991.84,773.72,408.2,673.11,103.89,14.14,2022-11-22,2022,11,22,Tuesday,1973.0600000000004
23:45,1956.49,763.05,396.42,665.31,98.82,14.16,2022-11-22,2022,11,22,Tuesday,1937.76
23:50,1960.8,758.67,401.46,670.34,97.81,13.86,2022-11-22,2022,11,22,Tuesday,1942.1399999999996
00:00,1992.33,856.86,429.06,543.2,117.88,26.41,2022-01-23,2022,1,23,Sunday,1973.41
00:05,1964.41,843.23,423.66,534.32,117.02,25.87,2022-01-23,2022,1,23,Sunday,1944.1
00:10,1930.44,833.43,411.93,524.85,116.15,25.73,2022-01-23,2022,1,23,Sunday,1912.0900000000001
00:15,1906.94,819.95,408.64,517.14,117.53,25.59,2022-01-23,2022,1,23,Sunday,1888.85
00:20,1880.61,806.18,397.96,517.02,117.1,25.22,2022-01-23,2022,1,23,Sunday,1863.4799999999998
00:25,1848.8,794.51,392.24,502.0,117.29,25.09,2022-01-23,2022,1,23,Sunday,1831.1299999999999
00:30,1830.46,787.39,381.18,502.87,116.48,25.2,2022-01-23,2022,1,23,Sunday,1813.1200000000001
00:35,1817.28,786.6,378.17,494.34,116.58,25.01,2022-01-23,2022,1,23,Sunday,1800.6999999999998
00:40,1784.92,763.8,374.48,488.95,116.07,24.79,2022-01-23,2022,1,23,Sunday,1768.09
00:45,1760.09,750.54,364.63,489.05,115.24,24.45,2022-01-23,2022,1,23,Sunday,1743.91
00:50,1725.79,734.02,357.65,479.11,114.24,24.38,2022-01-23,2022,1,23,Sunday,1709.4000000000003
00:55,1715.3,732.26,355.45,472.09,114.27,24.1,2022-01-23,2022,1,23,Sunday,1698.1699999999998
01:00,1695.71,723.25,349.16,468.08,114.79,24.36,2022-01-23,2022,1,23,Sunday,1679.6399999999999
01:05,1684.14,718.5,344.55,467.12,114.17,23.92,2022-01-23,2022,1,23,Sunday,1668.2600000000002
01:10,1660.42,708.35,340.19,458.57,113.69,23.86,2022-01-23,2022,1,23,Sunday,1644.6599999999999
01:15,1648.29,705.79,336.99,452.47,113.89,23.78,2022-01-23,2022,1,23,Sunday,1632.92
01:20,1633.54,698.33,332.4,450.16,113.24,23.88,2022-01-23,2022,1,23,Sunday,1618.0100000000002
01:25,1608.53,689.04,317.57,453.71,109.23,23.72,2022-01-23,2022,1,23,Sunday,1593.27
01:30,1596.42,687.75,312.15,448.11,109.63,23.62,2022-01-23,2022,1,23,Sunday,1581.2599999999998
01:35,1592.27,684.37,310.14,449.4,109.55,23.71,2022-01-23,2022,1,23,Sunday,1577.1699999999998
01:40,1581.37,678.04,309.09,446.25,109.89,23.58,2022-01-23,2022,1,23,Sunday,1566.85
01:45,1570.54,675.77,305.49,443.19,107.67,23.49,2022-01-23,2022,1,23,Sunday,1555.6100000000001
01:50,1561.18,669.42,303.94,440.47,109.48,23.48,2022-01-23,2022,1,23,Sunday,1546.79
01:55,1555.9,665.98,301.03,440.92,109.3,23.47,2022-01-23,2022,1,23,Sunday,1540.7
02:00,1545.18,659.62,297.55,441.21,108.8,23.33,2022-01-23,2022,1,23,Sunday,1530.51
02:05,1538.13,652.9,302.91,435.02,109.12,23.48,2022-01-23,2022,1,23,Sunday,1523.4299999999998
02:10,1530.34,651.95,299.18,432.29,108.92,23.56,2022-01-23,2022,1,23,Sunday,1515.9
02:15,1518.17,647.4,294.18,430.17,108.46,23.46,2022-01-23,2022,1,23,Sunday,1503.67
02:20,1512.21,645.31,290.89,429.96,108.32,23.44,2022-01-23,2022,1,23,Sunday,1497.9199999999998
02:25,1507.28,644.76,289.93,426.77,108.29,23.27,2022-01-23,2022,1,23,Sunday,1493.02
02:30,1497.29,636.85,288.72,425.73,107.8,23.1,2022-01-23,2022,1,23,Sunday,1482.2
02:35,1492.46,633.62,286.29,427.08,107.98,23.05,2022-01-23,2022,1,23,Sunday,1478.02
02:40,1495.37,638.01,287.66,425.92,107.03,23.04,2022-01-23,2022,1,23,Sunday,1481.66
02:45,1486.63,631.69,284.69,425.89,107.22,23.11,2022-01-23,2022,1,23,Sunday,1472.6
02:50,1478.65,629.9,283.29,420.88,107.48,23.03,2022-01-23,2022,1,23,Sunday,1464.5800000000002
02:55,1470.51,630.03,279.69,416.24,107.42,23.13,2022-01-23,2022,1,23,Sunday,1456.5100000000002
03:00,1475.38,630.18,280.38,420.22,107.3,23.25,2022-01-23,2022,1,23,Sunday,1461.33
03:05,1464.1,622.26,280.43,416.21,107.84,23.22,2022-01-23,2022,1,23,Sunday,1449.96
03:10,1462.89,625.78,277.45,414.6,107.42,23.25,2022-01-23,2022,1,23,Sunday,1448.5
03:15,1451.92,619.46,275.56,412.7,106.85,23.46,2022-01-23,2022,1,23,Sunday,1438.03
03:20,1453.8,622.34,275.54,410.68,107.88,23.42,2022-01-23,2022,1,23,Sunday,1439.8600000000001
03:25,1456.16,621.92,274.02,415.45,107.8,23.17,2022-01-23,2022,1,23,Sunday,1442.36
03:30,1451.5,620.32,273.3,412.77,107.76,23.56,2022-01-23,2022,1,23,Sunday,1437.71
03:35,1452.22,621.34,272.35,413.79,107.97,23.06,2022-01-23,2022,1,23,Sunday,1438.51
03:40,1454.02,620.19,275.36,413.93,107.42,23.35,2022-01-23,2022,1,23,Sunday,1440.25
03:45,1453.76,623.66,271.61,413.32,107.86,23.54,2022-01-23,2022,1,23,Sunday,1439.9899999999998
03:50,1444.56,621.2,269.78,408.9,107.46,23.36,2022-01-23,2022,1,23,Sunday,1430.7
03:55,1449.27,624.55,270.99,411.41,107.28,23.36,2022-01-23,2022,1,23,Sunday,1437.59
04:00,1458.93,627.69,271.97,413.72,107.79,23.83,2022-01-23,2022,1,23,Sunday,1445.0
04:05,1471.56,636.24,273.06,417.56,107.34,24.06,2022-01-23,2022,1,23,Sunday,1458.2599999999998
04:10,1472.47,634.01,273.57,419.35,107.53,24.01,2022-01-23,2022,1,23,Sunday,1458.4699999999998
04:15,1480.63,639.45,272.99,423.21,107.46,23.87,2022-01-23,2022,1,23,Sunday,1466.98
04:20,1490.09,645.55,273.87,423.63,107.48,23.9,2022-01-23,2022,1,23,Sunday,1474.43
04:25,1491.67,646.57,275.55,423.4,108.13,23.79,2022-01-23,2022,1,23,Sunday,1477.44
04:30,1496.21,649.71,276.94,423.13,108.14,24.08,2022-01-23,2022,1,23,Sunday,1482.0000000000002
04:35,1511.99,657.91,279.42,427.63,108.41,23.99,2022-01-23,2022,1,23,Sunday,1497.3600000000001
04:40,1524.09,662.13,282.29,433.08,108.0,23.85,2022-01-23,2022,1,23,Sunday,1509.35
04:45,1530.7,665.79,283.45,434.52,107.95,24.26,2022-01-23,2022,1,23,Sunday,1515.97
04:50,1535.11,668.02,283.13,435.93,108.62,24.37,2022-01-23,2022,1,23,Sunday,1520.0699999999997
04:55,1550.57,677.9,288.75,435.88,108.73,24.61,2022-01-23,2022,1,23,Sunday,1535.87
05:00,1562.1,685.07,291.41,438.36,108.47,24.82,2022-01-23,2022,1,23,Sunday,1548.13
05:05,1581.4,693.47,296.89,441.49,109.3,25.14,2022-01-23,2022,1,23,Sunday,1566.29
05:10,1600.13,701.72,300.52,447.56,109.55,25.39,2022-01-23,2022,1,23,Sunday,1584.74
05:15,1620.06,709.74,305.88,454.59,109.56,25.98,2022-01-23,2022,1,23,Sunday,1605.75
05:20,1654.41,724.5,316.04,462.01,109.59,26.45,2022-01-23,2022,1,23,Sunday,1638.59
05:25,1667.93,731.74,316.85,468.06,109.9,26.46,2022-01-23,2022,1,23,Sunday,1653.0100000000002
05:30,1686.62,737.99,324.2,471.64,110.2,26.89,2022-01-23,2022,1,23,Sunday,1670.92
05:35,1721.63,755.45,329.46,482.4,110.29,27.03,2022-01-23,2022,1,23,Sunday,1704.6299999999999
05:40,1734.92,756.28,335.18,489.53,110.39,27.05,2022-01-23,2022,1,23,Sunday,1718.43
05:45,1753.92,766.49,340.31,490.07,111.62,27.61,2022-01-23,2022,1,23,Sunday,1736.0999999999997
05:50,1781.73,780.17,348.17,497.21,111.54,27.72,2022-01-23,2022,1,23,Sunday,1764.81
05:55,1803.05,784.1,352.74,509.66,111.76,27.7,2022-01-23,2022,1,23,Sunday,1785.9600000000003
06:00,1837.57,801.77,358.39,521.24,110.71,28.02,2022-01-23,2022,1,23,Sunday,1820.1299999999999
06:05,1890.29,818.17,373.14,540.69,111.55,28.41,2022-01-23,2022,1,23,Sunday,1871.96
06:10,1941.36,840.59,390.25,554.29,111.74,29.14,2022-01-23,2022,1,23,Sunday,1926.0100000000002
06:15,1973.1,848.54,398.22,566.15,112.52,29.22,2022-01-23,2022,1,23,Sunday,1954.6499999999999
06:20,2012.51,869.36,409.54,571.15,113.61,29.82,2022-01-23,2022,1,23,Sunday,1993.48
06:25,2057.17,891.34,427.91,574.64,114.02,30.27,2022-01-23,2022,1,23,Sunday,2038.1799999999998
06:30,2072.51,892.38,430.76,586.47,114.3,30.46,2022-01-23,2022,1,23,Sunday,2054.37
06:35,2137.36,917.86,449.68,604.84,115.02,30.82,2022-01-23,2022,1,23,Sunday,2118.2200000000003
06:40,2158.08,932.21,448.53,611.83,116.2,31.16,2022-01-23,2022,1,23,Sunday,2139.93
06:45,2185.3,942.56,458.21,617.14,116.6,31.06,2022-01-23,2022,1,23,Sunday,2165.5699999999997
06:50,2221.92,952.58,465.86,634.99,116.91,32.1,2022-01-23,2022,1,23,Sunday,2202.44
06:55,2262.98,965.38,482.09,644.35,117.41,32.4,2022-01-23,2022,1,23,Sunday,2241.63
07:00,2304.51,986.07,489.29,656.01,118.57,32.64,2022-01-23,2022,1,23,Sunday,2282.58
07:05,2364.19,1013.75,506.18,672.2,118.43,32.97,2022-01-23,2022,1,23,Sunday,2343.5299999999997
07:10,2383.66,1000.46,520.05,687.5,119.0,33.07,2022-01-23,2022,1,23,Sunday,2360.0800000000004
07:15,2458.18,1041.38,535.88,704.8,119.5,33.43,2022-01-23,2022,1,23,Sunday,2434.9900000000002
07:20,2516.9,1065.27,551.82,723.35,120.23,33.76,2022-01-23,2022,1,23,Sunday,2494.4300000000003
07:25,2570.59,1083.14,560.72,747.59,120.19,34.01,2022-01-23,2022,1,23,Sunday,2545.6500000000005
07:30,2638.25,1110.48,582.53,765.45,121.63,34.3,2022-01-23,2022,1,23,Sunday,2614.3900000000003
07:35,2682.77,1125.79,586.4,787.11,122.79,34.45,2022-01-23,2022,1,23,Sunday,2656.54
07:40,2753.58,1151.9,609.0,806.04,122.86,34.95,2022-01-23,2022,1,23,Sunday,2724.75
07:45,2826.45,1196.69,619.84,824.21,123.02,35.49,2022-01-23,2022,1,23,Sunday,2799.25
07:50,2873.07,1216.07,628.59,841.1,123.94,36.11,2022-01-23,2022,1,23,Sunday,2845.81
07:55,2915.46,1227.46,646.28,851.75,126.0,36.29,2022-01-23,2022,1,23,Sunday,2887.7799999999997
08:00,2978.62,1247.2,666.74,871.91,126.22,36.78,2022-01-23,2022,1,23,Sunday,2948.85
08:05,3004.06,1260.47,660.58,889.93,126.33,37.05,2022-01-23,2022,1,23,Sunday,2974.36
08:10,3086.6,1309.37,676.32,906.34,127.86,37.16,2022-01-23,2022,1,23,Sunday,3057.05
08:15,3134.19,1315.2,687.26,934.5,128.62,37.34,2022-01-23,2022,1,23,Sunday,3102.92
08:20,3149.17,1332.52,680.63,944.31,128.64,32.77,2022-01-23,2022,1,23,Sunday,3118.87
08:25,3222.65,1355.39,699.58,974.56,129.55,32.96,2022-01-23,2022,1,23,Sunday,3192.0400000000004
08:30,3254.52,1377.4,707.82,970.78,129.93,38.17,2022-01-23,2022,1,23,Sunday,3224.1
08:35,3281.58,1397.33,711.62,972.39,130.42,38.56,2022-01-23,2022,1,23,Sunday,3250.3199999999997
08:40,3333.92,1422.35,718.28,992.0,130.51,38.66,2022-01-23,2022,1,23,Sunday,3301.8
08:45,3402.24,1451.37,735.88,1011.68,131.43,38.9,2022-01-23,2022,1,23,Sunday,3369.2599999999998
08:50,3429.66,1459.37,739.95,1022.88,131.21,38.91,2022-01-23,2022,1,23,Sunday,3392.3199999999997
08:55,3459.46,1491.93,737.4,1026.52,131.56,39.19,2022-01-23,2022,1,23,Sunday,3426.6
09:00,3513.13,1508.46,758.69,1039.64,132.13,39.43,2022-01-23,2022,1,23,Sunday,3478.35
09:05,3505.46,1510.99,756.19,1036.27,132.43,39.45,2022-01-23,2022,1,23,Sunday,3475.33
09:10,3565.4,1513.29,770.76,1074.79,132.66,40.02,2022-01-23,2022,1,23,Sunday,3531.52
09:15,3610.44,1546.59,776.38,1082.24,133.62,40.23,2022-01-23,2022,1,23,Sunday,3579.06
09:20,3630.69,1551.87,774.5,1095.62,133.73,40.51,2022-01-23,2022,1,23,Sunday,3596.23
09:25,3695.71,1573.04,796.93,1116.45,133.49,40.64,2022-01-23,2022,1,23,Sunday,3660.5499999999997
09:30,3765.98,1600.73,814.88,1139.84,133.9,40.96,2022-01-23,2022,1,23,Sunday,3730.31
09:35,3777.69,1616.6,799.14,1150.59,134.48,40.8,2022-01-23,2022,1,23,Sunday,3741.61
09:40,3832.89,1621.28,825.07,1177.18,134.9,40.52,2022-01-23,2022,1,23,Sunday,3798.95
09:45,3839.17,1646.78,813.89,1166.35,134.7,40.7,2022-01-23,2022,1,23,Sunday,3802.4199999999996
09:50,3872.92,1646.66,823.73,1190.06,135.0,40.68,2022-01-23,2022,1,23,Sunday,3836.13
09:55,3933.66,1674.92,834.79,1210.86,135.51,40.57,2022-01-23,2022,1,23,Sunday,3896.65
10:00,3968.93,1685.06,846.53,1223.45,135.51,40.67,2022-01-23,2022,1,23,Sunday,3931.2200000000003
10:05,4000.33,1705.24,848.23,1233.66,136.07,40.57,2022-01-23,2022,1,23,Sunday,3963.7700000000004
10:10,3991.8,1691.4,854.27,1232.84,135.09,40.31,2022-01-23,2022,1,23,Sunday,3953.9100000000003
10:15,3997.64,1695.91,852.56,1232.67,134.96,39.9,2022-01-23,2022,1,23,Sunday,3956.0000000000005
10:20,4032.83,1710.88,863.3,1244.78,134.75,40.29,2022-01-23,2022,1,23,Sunday,3994.0
10:25,4057.01,1721.64,869.86,1254.92,133.62,39.95,2022-01-23,2022,1,23,Sunday,4019.99
10:30,4081.61,1738.72,885.03,1245.05,133.96,40.08,2022-01-23,2022,1,23,Sunday,4042.84
10:35,4077.13,1739.87,871.03,1259.64,133.64,36.16,2022-01-23,2022,1,23,Sunday,4040.3399999999997
10:40,4096.38,1741.97,886.4,1261.36,134.23,36.39,2022-01-23,2022,1,23,Sunday,4060.3499999999995
10:45,4120.35,1746.57,886.77,1269.18,134.65,35.33,2022-01-23,2022,1,23,Sunday,4072.5000000000005
10:50,4144.39,1762.3,893.43,1277.75,134.47,35.41,2022-01-23,2022,1,23,Sunday,4103.36
10:55,4138.3,1764.75,894.31,1269.86,134.75,35.27,2022-01-23,2022,1,23,Sunday,4098.9400000000005
11:00,4151.22,1769.41,893.38,1279.48,135.25,35.1,2022-01-23,2022,1,23,Sunday,4112.62
11:05,4146.62,1756.24,897.54,1285.22,134.9,35.17,2022-01-23,2022,1,23,Sunday,4109.07
11:10,4151.28,1749.2,905.35,1286.44,135.95,35.12,2022-01-23,2022,1,23,Sunday,4112.06
11:15,4169.56,1769.86,903.44,1287.74,136.07,35.05,2022-01-23,2022,1,23,Sunday,4132.16
11:20,4161.05,1763.13,894.27,1293.63,136.57,34.89,2022-01-23,2022,1,23,Sunday,4122.490000000001
11:25,4169.99,1768.66,900.58,1289.88,137.09,34.63,2022-01-23,2022,1,23,Sunday,4130.84
11:30,4167.15,1777.7,902.89,1274.05,138.0,34.95,2022-01-23,2022,1,23,Sunday,4127.59
11:35,4166.31,1761.27,914.69,1278.77,138.26,34.61,2022-01-23,2022,1,23,Sunday,4127.599999999999
11:40,4113.46,1724.24,898.7,1279.41,138.08,34.14,2022-01-23,2022,1,23,Sunday,4074.57
11:45,4128.52,1751.81,894.36,1269.19,138.01,33.54,2022-01-23,2022,1,23,Sunday,4086.91
11:50,4125.8,1748.1,892.25,1275.62,138.48,32.75,2022-01-23,2022,1,23,Sunday,4087.2
11:55,4090.34,1723.15,891.98,1266.28,137.82,32.24,2022-01-23,2022,1,23,Sunday,4051.47
12:00,4069.62,1723.23,889.35,1247.53,138.23,32.27,2022-01-23,2022,1,23,Sunday,4030.6099999999997
12:05,4062.09,1723.41,878.8,1251.38,137.28,32.59,2022-01-23,2022,1,23,Sunday,4023.4600000000005
12:10,4042.26,1707.64,885.82,1242.78,137.13,32.59,2022-01-23,2022,1,23,Sunday,4005.96
12:15,4002.94,1694.35,877.75,1223.47,137.28,31.77,2022-01-23,2022,1,23,Sunday,3964.62
12:20,4004.53,1695.0,880.51,1222.14,137.33,31.48,2022-01-23,2022,1,23,Sunday,3966.4600000000005
12:25,3992.06,1681.5,873.84,1229.78,137.68,31.18,2022-01-23,2022,1,23,Sunday,3953.9799999999996
12:30,3972.27,1676.5,873.33,1216.6,137.16,31.84,2022-01-23,2022,1,23,Sunday,3935.43
12:35,3966.35,1667.74,870.8,1220.33,137.78,32.55,2022-01-23,2022,1,23,Sunday,3929.2000000000003
12:40,3954.22,1666.6,866.14,1217.96,138.15,32.19,2022-01-23,2022,1,23,Sunday,3921.04
12:45,3937.12,1658.97,857.49,1212.73,138.64,31.89,2022-01-23,2022,1,23,Sunday,3899.72
12:50,3893.03,1657.04,830.88,1197.19,139.27,31.97,2022-01-23,2022,1,23,Sunday,3856.35
12:55,3878.11,1649.8,846.15,1173.95,139.2,32.16,2022-01-23,2022,1,23,Sunday,3841.2599999999993
13:00,3854.5,1653.68,838.52,1153.8,139.52,32.07,2022-01-23,2022,1,23,Sunday,3817.59
13:05,3804.89,1633.62,825.83,1136.26,140.97,32.13,2022-01-23,2022,1,23,Sunday,3768.81
13:10,3790.48,1641.75,823.48,1110.78,140.76,32.26,2022-01-23,2022,1,23,Sunday,3749.0300000000007
13:15,3742.22,1619.19,806.29,1108.27,140.44,32.33,2022-01-23,2022,1,23,Sunday,3706.52
13:20,3718.77,1605.83,812.58,1092.01,139.96,32.3,2022-01-23,2022,1,23,Sunday,3682.6800000000003
13:25,3710.5,1602.25,810.26,1089.02,140.55,32.57,2022-01-23,2022,1,23,Sunday,3674.6500000000005
13:30,3654.56,1579.09,794.31,1073.55,140.52,32.44,2022-01-23,2022,1,23,Sunday,3619.91
13:35,3655.1,1579.43,777.37,1086.47,139.47,37.6,2022-01-23,2022,1,23,Sunday,3620.34
13:40,3618.42,1545.23,776.78,1089.63,138.78,37.25,2022-01-23,2022,1,23,Sunday,3587.6700000000005
13:45,3607.77,1538.21,772.76,1086.44,139.06,36.92,2022-01-23,2022,1,23,Sunday,3573.3900000000003
13:50,3553.4,1522.77,760.88,1061.57,137.37,36.68,2022-01-23,2022,1,23,Sunday,3519.27
13:55,3563.52,1521.94,752.77,1079.94,138.24,36.76,2022-01-23,2022,1,23,Sunday,3529.6500000000005
14:00,3563.31,1519.04,755.34,1079.44,138.64,36.89,2022-01-23,2022,1,23,Sunday,3529.35
14:05,3527.7,1507.14,741.08,1068.55,138.57,36.79,2022-01-23,2022,1,23,Sunday,3492.1300000000006
14:10,3503.33,1490.08,733.29,1071.35,137.69,36.52,2022-01-23,2022,1,23,Sunday,3468.93
14:15,3448.9,1472.55,721.27,1048.46,137.81,36.1,2022-01-23,2022,1,23,Sunday,3416.1899999999996
14:20,3414.85,1450.16,727.32,1033.2,137.38,35.72,2022-01-23,2022,1,23,Sunday,3383.78
14:25,3411.35,1440.15,723.67,1042.76,137.19,35.28,2022-01-23,2022,1,23,Sunday,3379.05
14:30,3378.44,1427.98,709.64,1037.12,137.17,35.01,2022-01-23,2022,1,23,Sunday,3346.92
14:35,3347.27,1396.07,710.21,1033.97,137.08,34.75,2022-01-23,2022,1,23,Sunday,3312.08
14:40,3317.82,1409.34,700.64,1011.64,137.41,34.71,2022-01-23,2022,1,23,Sunday,3293.74
